total player 0 Frame     51 total rec 0.006 MB  send 0.014 MB  time 494.6709 ms aver  rec 0.116 KB  send 0.274 KB  time 9.699429 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec ___211 send ___313 time 1.0022 ms
total player 0 Frame     52 total rec 0.006 MB  send 0.014 MB  time 495.6724 ms aver  rec 0.118 KB  send 0.274 KB  time 9.532161 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec ___211 send ___313 time 1.0015 ms
total player 0 Frame     53 total rec 0.006 MB  send 0.014 MB  time 495.6724 ms aver  rec 0.115 KB  send 0.269 KB  time 9.352308 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     54 total rec 0.006 MB  send 0.015 MB  time 496.6724 ms aver  rec 0.117 KB  send 0.270 KB  time 9.197637 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec ___211 send ___313 time 1 ms
total player 0 Frame     55 total rec 0.006 MB  send 0.015 MB  time 496.6724 ms aver  rec 0.115 KB  send 0.265 KB  time 9.030407 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     56 total rec 0.007 MB  send 0.015 MB  time 497.6707 ms aver  rec 0.117 KB  send 0.266 KB  time 8.886976 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec ___211 send ___313 time 0.9983 ms
total player 0 Frame     57 total rec 0.007 MB  send 0.015 MB  time 497.6707 ms aver  rec 0.115 KB  send 0.261 KB  time 8.731064 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     58 total rec 0.007 MB  send 0.015 MB  time 498.6706 ms aver  rec 0.116 KB  send 0.262 KB  time 8.597769 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec ___211 send ___313 time 0.9999 ms
total player 0 Frame     59 total rec 0.007 MB  send 0.015 MB  time 499.6712 ms aver  rec 0.114 KB  send 0.258 KB  time 8.469003 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec _____0 send _____0 time 1.0006 ms
total player 0 Frame     60 total rec 0.007 MB  send 0.015 MB  time 499.6712 ms aver  rec 0.113 KB  send 0.253 KB  time 8.327853 ms max  rec 0.000 KB  send 0.000 KB  time 1.0022 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     61 total rec 0.007 MB  send 0.016 MB  time 501.5377 ms aver  rec 0.114 KB  send 0.254 KB  time 8.221929 ms max  rec 0.000 KB  send 0.000 KB  time 1.8665 ms curr  rec ___211 send ___313 time 1.8665 ms
total player 0 Frame     62 total rec 0.007 MB  send 0.016 MB  time 501.5377 ms aver  rec 0.112 KB  send 0.250 KB  time 8.089317 ms max  rec 0.000 KB  send 0.000 KB  time 1.8665 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     63 total rec 0.007 MB  send 0.016 MB  time 502.4745 ms aver  rec 0.114 KB  send 0.251 KB  time 7.975785 ms max  rec 0.000 KB  send 0.000 KB  time 1.8665 ms curr  rec ___211 send ___313 time 0.9368 ms
total player 0 Frame     64 total rec 0.007 MB  send 0.016 MB  time 503.3934 ms aver  rec 0.115 KB  send 0.252 KB  time 7.865521 ms max  rec 0.000 KB  send 0.000 KB  time 1.8665 ms curr  rec ___211 send ___313 time 0.9189 ms
